genes,reaction,Phase
PIP4K2C,PI4P5K,G1
PIP5K1A,PI34P5K,G1
PIP5K1A,PI3P4K,G1
PIP5K1A,PI3P5K,G1
PIP5K1A,PI4P5K,G1
PIP5K1A,PIK5,G1
PIP5K1B,PI34P5K,G1
PIP5K1B,PI3P4K,G1
PIP5K1B,PI3P5K,G1
PIP5K1B,PI4P5K,G1
PIP5K1B,PIK5,G1
PIP5K1C,PI34P5K,G1
PIP5K1C,PI3P4K,G1
PIP5K1C,PI3P5K,G1
PIP5K1C,PI4P5K,G1
PIP5K1C,PIK5,G1
PIPOX,LPCOXp,G1
PIPOX,SARCOXp,G1
PISD,PSDm_hs,G1
PLA2G12A,PLA2_2e,G1
PLA2G2A,PLA2_2,G1
PLA2G2A,PLA2_2e,G1
PLA2G2D,PLA2_2e,G1
PLA2G2E,PLA2_2e,G1
PLA2G2F,PLA2_2e,G1
PLA2G3,LPS4e,G1
PLA2G4A,LPASE,G1
PLA2G7,PAFHe,G1
PLCB2,PI45PLC,G1
PLCB2,PI4PLC,G1
PLCB2,PIPLC,G1
PLCB3,PI45PLC,G1
PLCB3,PI4PLC,G1
PLCB3,PIPLC,G1
PLCD1,PI45PLC,G1
PLCD1,PI4PLC,G1
PLCD1,PIPLC,G1
PLCD3,PI45PLC,G1
PLCD3,PI4PLC,G1
PLCD3,PIPLC,G1
PLCD4,PI45PLC,G1
PLCD4,PI4PLC,G1
PLCD4,PIPLC,G1
PLCE1,PI45PLC,G1
PLCE1,PI4PLC,G1
PLCE1,PIPLC,G1
PLCG2,PI45PLC,G1
PLCG2,PI4PLC,G1
PLCG2,PIPLC,G1
PLCH1,PI45PLC,G1
PLCH1,PI4PLC,G1
PLCH1,PIPLC,G1
PLCH2,PI45PLC,G1
PLCH2,PI4PLC,G1
PLCH2,PIPLC,G1
PLCL1,PI45PLC,G1
PLCL1,PI4PLC,G1
PLCL1,PIPLC,G1
PLCXD2,PI45PLC,G1
PLCXD2,PI4PLC,G1
PLCXD2,PIPLC,G1
PLCZ1,PI45PLC,G1
PLCZ1,PI4PLC,G1
PLCZ1,PIPLC,G1
PLD1,PCHOLPg_hs,G1
PLD1,PCHOLPm_hs,G1
PLD1,PCHOLPr_hs,G1
PLD2,PCHOLP_hs,G1
PLOD1,PCLYSOX,G1
PLOD3,PCLYSOX,G1
PMM1,PMANM,G1
PMM2,PMANM,G1
PMVK,PMEVKx,G1
PNLIP,LPSe,G1
PNLIPRP2,LPSe,G1
PNMT,NORANMT,G1
PNPLA4,RETH,G1
PNPO,PDX5PO,G1
PNPO,PYAM5POr,G1
PPA1,PPA,G1
PPAP2B,PPAP,G1
PPAP2C,PPAP,G1
PPAT,GLUPRT,G1
PPCDC,PPCDC,G1
PPCS,PPNCL3,G1
PRODH,PRO1xm,G1
PRODH,PROD2m,G1
PRODH2,PRO1x,G1
PRODH2,PROD2,G1
PROSC,ALAR,G1
PRPS1,PRPPS,G1
PRPS2,PRPPS,G1
PSPH,PSP_L,G1
PTDSS1,PSSA1_hs,G1
PTDSS2,PSSA2_hs,G1
PTEN,PI345P3P,G1
PTEN,PI345P3Pn,G1
PTGDS,PGDI,G1
PTGDS,PGDIr,G1
PTGIS,PGISr,G1
PTGS1,PGS,G1
PTGS1,PGSr,G1
PTGS2,PGS,G1
PTGS2,PGSr,G1
PTS,PTHPS,G1
PTS,PTHPSn,G1
PYCR2,P5CR,G1
PYCR2,P5CRx,G1
PYCRL,P5CR,G1
PYCRL,P5CRx,G1
PYGB,GLPASE1,G1
PYGB,GLPASE2,G1
PYGL,GLPASE1,G1
PYGL,GLPASE2,G1
PYGM,GLPASE1,G1
PYGM,GLPASE2,G1
QDPR,DHPR,G1
QPRT,NNDPR,G1
RBKS,DRBK,G1
RBKS,RBK,G1
RDH10,RDH1a,G1
RDH11,RDH1a,G1
RDH11,RDH2a,G1
RDH11,RDH3a,G1
RDH12,RDH1a,G1
RDH12,RDH2a,G1
RDH12,RDH3a,G1
RDH13,RDH1a,G1
RDH13,RDH2a,G1
RDH13,RDH3a,G1
RDH14,RDH1a,G1
RDH14,RDH2a,G1
RDH14,RDH3a,G1
RDH16,RDH1,G1
RDH5,RDH1,G1
RDH5,RDH2,G1
RDH5,RDH3,G1
RDH5,RDH4,G1
RDH8,RDH1a,G1
RDH8,RDH2a,G1
RENBP,ACGAM2E,G1
RFK,RBFK,G1
RHAG,NH4t3r,G1
RHBG,NH4t3r,G1
RPIA,RPI,G1
RPN1,DOLASNT_Ler,G1
RPN1,DOLASNT_Uer,G1
RPN2,DOLASNT_Ler,G1
RPN2,DOLASNT_Uer,G1
RRM1,RNDR1,G1
RRM1,RNDR2,G1
RRM1,RNDR3,G1
RRM1,RNDR4,G1
RRM2,RNDR1,G1
RRM2,RNDR2,G1
RRM2,RNDR3,G1
RRM2,RNDR4,G1
RWDD2A,ACYP,G1
SARDH,SARDHm,G1
SAT1,PTRCAT1,G1
SAT2,PTRCAT1,G1
SC4MOL,C4STMO1r,G1
SC4MOL,C4STMO2r,G1
SC5DL,LSTO1r,G1
SC5DL,LSTO2r,G1
SCD,DESAT16_2,G1
SCD,DESAT18_3,G1
SCD,DESAT18_4,G1
SCD,DESAT18_5,G1
SCLY,SELCYSLY,G1
SCLY,SELCYSLY2,G1
SCP2,SCP21x,G1
SCP2,SCP22x,G1
SCP2,SCP2x,G1
SCP2,SCP3x,G1
SCP2,SCPx,G1
SDHA,SUCD1m,G1
SDHB,SUCD1m,G1
SDHC,SUCD1m,G1
SDS,SERHL,G1
SDS,THRD_L,G1
SEC11A,PLYSPSer,G1
SEC11C,PLYSPSer,G1
SEPHS1,SELNPS,G1
SEPHS2,SELNPS,G1
SETD7,LYSMTF1n,G1
SETD7,LYSMTF2n,G1
SETD7,LYSMTF3n,G1
SETD8,LYSMTF1n,G1
SETD8,LYSMTF2n,G1
SETD8,LYSMTF3n,G1
SETDB1,LYSMTF1n,G1
SETDB1,LYSMTF2n,G1
SETDB1,LYSMTF3n,G1
SETDB2,LYSMTF1n,G1
SETDB2,LYSMTF2n,G1
SETDB2,LYSMTF3n,G1
SGMS1,SMS,G1
SGPL1,SGPL11r,G1
SGPL1,SGPL12r,G1
SGPP1,SBPP1er,G1
SGPP1,SBPP3er,G1
SGSH,HS1ly,G1
SGSH,HS2ly,G1
SGSH,HS3ly,G1
SGSH,HS4ly,G1
SHMT2,GHMT2rm,G1
SHMT2,GHMT3m,G1
SI,O16G1e,G1
SI,O16G2e,G1
SI,SUCRe,G1
SLC10A1,CHOLATEt2,G1
SLC10A1,ESTRONESt2,G1
SLC10A1,GCHOLAt2,G1
SLC10A1,TCHOLAt2,G1
SLC10A2,CHOLATEt2,G1
SLC10A2,GCHOLAt2,G1
SLC10A2,TCHOLAt2,G1
SLC12A1,NKCC2t,G1
SLC12A1,NKCCt,G1
SLC12A2,NKCC2t,G1
SLC12A2,NKCCt,G1
SLC12A3,NCCt,G1
SLC12A4,KCC2t,G1
SLC12A4,KCCt,G1
SLC12A5,KCCt,G1
SLC12A6,KCC2t,G1
SLC12A6,KCCt,G1
SLC12A7,KCC2t,G1
SLC12A7,KCCt,G1
SLC13A1,SELt4_3,G1
SLC13A1,SO4t4_3,G1
SLC13A1,TSULt4_3,G1
SLC13A2,CITt4_2,G1
SLC13A2,SUCCt4_2,G1
SLC13A4,SO4t4_2,G1
SLC13A5,CITt4_4,G1
SLC14A1,UREAt,G1
SLC14A2,UREAt,G1
SLC15A2,CGLYt3(2),G1
SLC16A1,2HBt2,G1
SLC16A1,ACACt2,G1
SLC16A1,ACACt2m,G1
SLC16A1,ACETONEt2,G1
SLC16A1,ACETONEt2m,G1
SLC16A1,BTNt2,G1
SLC16A1,BTNt2m,G1
SLC16A1,BUTt2m,G1
SLC16A1,BUTt2r,G1
SLC16A1,D_LACt2,G1
SLC16A1,D_LACtm,G1
SLC16A1,L_LACt2r,G1
SLC16A1,L_LACtm,G1
SLC16A1,PYRt2m,G1
SLC16A1,PYRt2p,G1
SLC16A1,PYRt2r,G1
SLC16A10,34DHPHEt,G1
SLC16A10,PHEtec,G1
SLC16A10,TRPt,G1
SLC16A10,TYRt,G1
SLC16A2,THYOXt2,G1
SLC16A2,TRIODTHYt2,G1
SLC16A3,2HBt2,G1
SLC16A3,ACETONEt2,G1
SLC16A3,D_LACt2,G1
SLC16A3,L_LACt2r,G1
SLC16A3,PYRt2r,G1
SLC16A7,2HBt2,G1
SLC16A7,ACACt2,G1
SLC16A7,ACETONEt2,G1
SLC16A7,D_LACt2,G1
SLC16A7,L_LACt2r,G1
SLC16A7,PYRt2p,G1
SLC16A7,PYRt2r,G1
SLC16A8,D_LACt2,G1
SLC16A8,L_LACt2r,G1
SLC17A1,PIt7ir,G1
SLC17A2,PIt7ir,G1
SLC17A3,PIt7ir,G1
SLC17A4,PIt7ir,G1
SLC17A5,ACNAMlt,G1
SLC17A5,GLCURtly,G1
SLC17A5,IDOURtly,G1
SLC17A6,GLUVESSEC,G1
SLC17A7,GLUVESSEC,G1
SLC18A1,5HTRPVESSEC,G1
SLC18A1,ADRNLPVESSEC,G1
SLC18A1,DOPAVESSEC,G1
SLC18A1,HISTAVESSEC,G1
SLC18A1,NRPPHRVESSEC,G1
SLC18A2,5HTRPVESSEC,G1
SLC18A2,ADRNLPVESSEC,G1
SLC18A2,DOPAVESSEC,G1
SLC18A2,HISTAVESSEC,G1
SLC18A2,NRPPHRVESSEC,G1
SLC18A3,ACHVESSEC,G1
SLC19A2,THMt3,G1
SLC19A3,BTNt4i,G1
SLC19A3,THMt3,G1
SLC1A1,ASPDt6,G1
SLC1A1,ASPt6,G1
SLC1A1,GLUt6,G1
SLC1A2,ASPDt6,G1
SLC1A2,ASPt6,G1
SLC1A2,GLUt6,G1
SLC1A3,ASPDt6,G1
SLC1A3,ASPt6,G1
SLC1A3,GLUt6,G1
SLC1A4,ALACYSNaEx,G1
SLC1A4,ALASERNaEx,G1
SLC1A4,ALATHRNaEx,G1
SLC1A4,CYSALANaEx,G1
SLC1A4,CYSSERNaEx,G1
SLC1A4,CYSTHRNaEx,G1
SLC1A4,SERALANaEx,G1
SLC1A4,SERCYSNaEx,G1
SLC1A4,SERTHRNaEx,G1
SLC1A4,THRALANaEx,G1
SLC1A4,THRCYSNaEx,G1
SLC1A4,THRSERNaEx,G1
SLC1A6,ASPDt6,G1
SLC1A6,ASPt6,G1
SLC1A6,GLUt6,G1
SLC1A7,ASPDt6,G1
SLC1A7,ASPt6,G1
SLC1A7,GLUt6,G1
SLC20A1,PIt8,G1
SLC20A2,PIt8,G1
SLC22A1,PROSTGE2t2,G1
SLC22A1,PROSTGF2t,G1
SLC22A1,SRTNtu,G1
SLC22A3,DOPAtu,G1
SLC22A3,HISTAtu,G1
SLC22A3,NRPPHRtu,G1
SLC22A4,CRNtHa,G1
SLC22A4,CRNtuIR,G1
SLC22A5,CHOLtu,G1
SLC22A5,CRNt,G1
SLC22A5,CRNtuNa,G1
SLC22A5,LYSt4,G1
SLC22A5,METt4,G1
SLC24A1,NCKt,G1
SLC24A1,NCNt,G1
SLC24A2,NCKt,G1
SLC24A2,NCNt,G1
SLC24A3,NCKt,G1
SLC25A1,CITtam,G1
SLC25A1,CITtbm,G1
SLC25A10,FUMSO3tm,G1
SLC25A10,FUMSO4tm,G1
SLC25A10,FUMTSULtm,G1
SLC25A10,FUMtm,G1
SLC25A10,MALSO3tm,G1
SLC25A10,MALSO4tm,G1
SLC25A10,MALTSULtm,G1
SLC25A10,MALtm,G1
SLC25A10,SUCCt2m,G1
SLC25A11,AKGMALtm,G1
SLC25A12,3SALAASPm,G1
SLC25A12,ASPGLUm,G1
SLC25A12,GLUt2m,G1
SLC25A13,3SALAASPm,G1
SLC25A13,ASPGLUm,G1
SLC25A13,GLUt2m,G1
SLC25A15,ARGtm,G1
SLC25A15,CITRtm,G1
SLC25A15,LYStm,G1
SLC25A15,ORNt3m,G1
SLC25A15,ORNt4m,G1
SLC25A16,COAtm,G1
SLC25A18,GLUt2m,G1
SLC25A2,ARGtm,G1
SLC25A2,CITRtm,G1
SLC25A2,LYStm,G1
SLC25A2,ORNt3m,G1
SLC25A2,ORNt4m,G1
SLC25A20,ACRNtm,G1
SLC25A20,ADRNCRNt,G1
SLC25A20,ARACHCRNt,G1
SLC25A20,C160CRNt,G1
SLC25A20,C161CRN2t,G1
SLC25A20,C161CRNt,G1
SLC25A20,C180CRNt,G1
SLC25A20,C181CRNt,G1
SLC25A20,CLPNDCRNt,G1
SLC25A20,CRNtim,G1
SLC25A20,DCSPTN1CRNt,G1
SLC25A20,DLNLCGCRNt,G1
SLC25A20,EICOSTETCRNt,G1
SLC25A20,ELAIDCRNt,G1
SLC25A20,HEXCCRNt,G1
SLC25A20,HPDCACRNt,G1
SLC25A20,LGNCCRNt,G1
SLC25A20,LNELDCCRNt,G1
SLC25A20,LNLCCRNt,G1
SLC25A20,LNLNCACRNt,G1
SLC25A20,LNLNCGCRNt,G1
SLC25A20,NRVNCCRNt,G1
SLC25A20,PTDCACRNt,G1
SLC25A20,RTOTAL2CRNt,G1
SLC25A20,RTOTAL3CRNt,G1
SLC25A20,RTOTALCRNt,G1
SLC25A20,STRDNCCRNt,G1
SLC25A20,TETPENT3CRNt,G1
SLC25A20,TETPENT6CRNt,G1
SLC25A20,TETTET6CRNt,G1
SLC25A20,TMNDNCCRNt,G1
SLC25A20,TTDCRNt,G1
SLC25A20,VACCCRNt,G1
SLC25A21,2AMADPTm,G1
SLC25A21,2OXOADPTm,G1
SLC25A22,GLUt2m,G1
SLC25A27,Htm,G1
SLC25A4,ATPtm,G1
SLC25A5,ATPtm,G1
SLC25A6,ATPtm,G1
SLC26A11,SO4HCOtex,G1
SLC26A2,CLHCOtex,G1
SLC26A2,OXAHCOtex,G1
SLC26A2,SO4HCOtex,G1
SLC26A3,CLHCOtex,G1
SLC26A3,OXAHCOtex,G1
SLC26A3,SO4HCOtex,G1
SLC26A4,CLFORtex,G1
SLC26A4,CLHCOtex,G1
SLC26A4,CLI2tex,G1
SLC27A2,FACOAL191,G1
SLC27A2,FACOAL206,G1
SLC27A2,FATP6t,G1
SLC27A2,FATP7t,G1
SLC27A2,FATP8t,G1
SLC27A2,FATP9t,G1
SLC27A2,VLCS2p,G1
SLC27A2,VLCS2r,G1
SLC27A2,VLCSp,G1
SLC27A2,VLCSr,G1
SLC27A3,FATP1t,G1
SLC27A4,FATP1t,G1
SLC27A5,FATP4t,G1
SLC27A5,FATP5t,G1
SLC27A5,FATP6t,G1
SLC27A5,FATP7t,G1
SLC27A5,FATP8t,G1
SLC27A5,FATP9t,G1
SLC28A2,ADNt4,G1
SLC28A2,GSNt4,G1
SLC28A2,INSt4,G1
SLC28A2,URIt4,G1
SLC28A3,ADNt4,G1
SLC28A3,ADNt5,G1
SLC28A3,CYTDt4,G1
SLC28A3,CYTDt5,G1
SLC28A3,GSNt4,G1
SLC28A3,GSNt5,G1
SLC28A3,INSt4,G1
SLC28A3,INSt5,G1
SLC28A3,THMDt4,G1
SLC28A3,THMDt5,G1
SLC28A3,URIt4,G1
SLC28A3,URIt5,G1
SLC29A1,ADNt,G1
SLC29A1,ADNtm,G1
SLC29A1,CYTDt,G1
SLC29A1,CYTDtm,G1
SLC29A1,GSNt,G1
SLC29A1,GSNtm,G1
SLC29A1,INSt,G1
SLC29A1,INStm,G1
SLC29A1,THYMDt1,G1
SLC29A1,THYMDtm,G1
SLC29A1,URIt,G1
SLC29A1,Uritm,G1
SLC29A2,ADEt,G1
SLC29A2,ADNt,G1
SLC29A2,CSNt,G1
SLC29A2,CYTDt,G1
SLC29A2,GSNt,G1
SLC29A2,GUAt,G1
SLC29A2,HYXNt,G1
SLC29A2,INSt,G1
SLC29A2,THYMDt1,G1
SLC29A2,THYMt,G1
SLC29A2,URAt,G1
SLC29A2,URIt,G1
SLC29A3,ADEtl,G1
SLC29A3,ADNtl,G1
SLC29A3,CYTDtl,G1
SLC29A3,GSNtl,G1
SLC29A3,HXANtl,G1
SLC29A3,INStl,G1
SLC29A3,THYMDtl,G1
SLC29A3,Uritl,G1
SLC2A1,DHAAt1r,G1
SLC2A1,GALt1r,G1
SLC2A1,GAMt1r,G1
SLC2A1,GLCt1r,G1
SLC2A1,GLCtg,G1
SLC2A1,MANt1r,G1
SLC2A10,GALt1r,G1
SLC2A10,GLCt1r,G1
SLC2A11,FRUt1r,G1
SLC2A11,GLCt1r,G1
SLC2A12,GLCt1r,G1
SLC2A13,INSTt2r,G1
SLC2A14,GLCt1r,G1
SLC2A2,FRUt1r,G1
SLC2A2,GALt1r,G1
SLC2A2,GAMt1r,G1
SLC2A2,GLCt1r,G1
SLC2A2,MANt1r,G1
SLC2A3,DHAAt1r,G1
SLC2A3,GALt1r,G1
SLC2A3,GLCt1r,G1
SLC2A3,MALTt1r,G1
SLC2A3,MANt1r,G1
SLC2A3,XYLt,G1
SLC2A4,DHAAt1r,G1
SLC2A4,GAMt1r,G1
SLC2A4,GLCt1r,G1
SLC2A5,FRUt1r,G1
SLC2A6,GLCt1r,G1
SLC2A8,FRUt1r,G1
SLC2A8,GALt1r,G1
SLC2A8,GLCt1r,G1
SLC32A1,BALAVECSEC,G1
SLC32A1,GABAVESSEC,G1
SLC32A1,GLYVESSEC,G1
SLC33A1,ACCOAgt,G1
SLC33A1,ACCOAtr,G1
SLC33A1,GAO1,G1
SLC33A1,GAO1g,G1
SLC33A1,GAO2,G1
SLC33A1,GAO2g,G1
SLC34A1,PIt7,G1
SLC34A2,PIt7,G1
SLC34A3,PIt9,G1
SLC35A1,CMPACNAtg,G1
SLC35A2,UDPGALtg,G1
SLC35A2,UGALNACtg,G1
SLC35A3,UDPGLCtg,G1
SLC35B2,PAPStg,G1
SLC35B4,UDPGLCtg,G1
SLC35B4,UDPXYLtg,G1
SLC35C1,GDPFUCtg,G1
SLC35D1,UDPGLCAter,G1
SLC35D1,UGALNACter,G1
SLC36A1,ABUTt2r,G1
SLC36A1,ABUTt2rL,G1
SLC36A1,ALAt2r,G1
SLC36A1,ALAt2rL,G1
SLC36A1,DALAt2r,G1
SLC36A1,DALAt2rL,G1
SLC36A1,GLYt2r,G1
SLC36A1,GLYt2rL,G1
SLC36A1,PRODt2r,G1
SLC36A1,PRODt2rL,G1
SLC36A1,PROt2r,G1
SLC36A1,PROt2rL,G1
SLC37A4,G6Pter,G1
SLC38A1,ALAt4,G1
SLC38A1,ASNt4,G1
SLC38A1,GLNt4,G1
SLC38A1,GLYt4,G1
SLC38A1,LEUt4,G1
SLC38A1,METt4,G1
SLC38A1,PHEt4,G1
SLC38A1,PROt4,G1
SLC38A1,SERt4,G1
SLC38A1,THRt4,G1
SLC38A2,ALAt4,G1
SLC38A2,ASNt4,G1
SLC38A2,GLNt4,G1
SLC38A2,GLYt4,G1
SLC38A2,HISt4,G1
SLC38A2,METt4,G1
SLC38A2,PHEt4,G1
SLC38A2,PROt4,G1
SLC38A2,SERt4,G1
SLC38A2,THRt4,G1
SLC38A3,ALAtN1,G1
SLC38A3,ASNtN1,G1
SLC38A3,GLNtN1,G1
SLC38A3,HIStN1,G1
SLC38A4,ALAt4,G1
SLC38A4,ARGtiDF,G1
SLC38A4,ASNt4,G1
SLC38A4,GLNt4,G1
SLC38A4,GLYt4,G1
SLC38A4,HIStiDF,G1
SLC38A4,LEUt4,G1
SLC38A4,LYStiDF,G1
SLC38A4,PHEt4,G1
SLC38A4,PROt4,G1
SLC38A4,SERt4,G1
SLC38A5,ALAtN1,G1
SLC38A5,ASNtN1,G1
SLC38A5,GLNtN1,G1
SLC38A5,SERtN1,G1
SLC3A1,AMY1e,G1
SLC3A1,AMY2e,G1
SLC3A1,CYSTSERex,G1
SLC3A1,SERLYSNaex,G1
SLC3A2,ALADGLNexR,G1
SLC3A2,ALADGLYexR,G1
SLC3A2,ALAGLNexR,G1
SLC3A2,ALAGLYexR,G1
SLC3A2,AMY1e,G1
SLC3A2,AMY2e,G1
SLC3A2,ARGLYSex,G1
SLC3A2,CYSGLUexR,G1
SLC3A2,CYSGLYex,G1
SLC3A2,CYSGLYexR,G1
SLC3A2,CYSTGLUex,G1
SLC3A2,LEUt4,G1
SLC3A2,METLEUex,G1
SLC3A2,SERDGLNexR,G1
SLC3A2,SERDGLYexR,G1
SLC3A2,SERGLNexR,G1
SLC3A2,SERGLYexR,G1
SLC3A2,THRGLNexR,G1
SLC3A2,THRGLYexR,G1
SLC43A2,CYStec,G1
SLC43A2,ILEtec,G1
SLC43A2,LEUtec,G1
SLC43A2,METtec,G1
SLC43A2,PHEtec,G1
SLC43A2,VALtec,G1
SLC46A1,PHEMEt,G1
SLC4A1,HCO3_CLt,G1
SLC4A10,NAHCO3_HCLt,G1
SLC4A2,HCO3_CLt,G1
SLC4A4,2HCO3_NAt,G1
SLC4A4,3HCO3_NAt,G1
SLC4A7,HCO3_NAt,G1
SLC4A8,NAHCO3_HCLt,G1
SLC4A9,HCO3_CLt,G1
SLC5A1,GALt2_2,G1
SLC5A1,GALt4_2,G1
SLC5A1,GLCt2_2,G1
SLC5A1,GLCt4_2,G1
SLC5A1,H2Ot,G1
SLC5A1,NAt,G1
SLC5A1,UREAt,G1
SLC5A1,UREAt5,G1
SLC5A10,GLCt4,G1
SLC5A11,INSTt4_2,G1
SLC5A12,GLCt4,G1
SLC5A2,GLCt2r,G1
SLC5A2,GLCt4,G1
SLC5A3,GLCt4,G1
SLC5A3,INSTt4,G1
SLC5A3,NAt,G1
SLC5A5,NAIt,G1
SLC5A5,NAt,G1
SLC5A5,UREAt,G1
SLC5A6,BTNt3i,G1
SLC5A6,LIPOti,G1
SLC5A6,PNTOt5,G1
SLC5A7,CHOLt4,G1
SLC5A8,It,G1
SLC5A9,FRUt4,G1
SLC5A9,GALt4,G1
SLC5A9,GLCt4,G1
SLC5A9,MANt4,G1
SLC6A1,ABUTt4(2)r,G1
SLC6A11,ABUTt4(2)r,G1
SLC6A12,ABUTt4(2)r,G1
SLC6A12,GLYBt4(2)r,G1
SLC6A13,ABUTt4(2)r,G1
SLC6A14,ALAt4,G1
SLC6A14,ARGt4,G1
SLC6A14,ASNt4,G1
SLC6A14,CYSt4,G1
SLC6A14,GLNt4,G1
SLC6A14,GLYt4,G1
SLC6A14,HISt4,G1
SLC6A14,ILEt4,G1
SLC6A14,LEUt4,G1
SLC6A14,LYSt4,G1
SLC6A14,METt4,G1
SLC6A14,PHEt4,G1
SLC6A14,SERt4,G1
SLC6A14,THRt4,G1
SLC6A14,TRPt4,G1
SLC6A14,TYRt4,G1
SLC6A14,VALt4,G1
SLC6A2,DOPAt4(2)r,G1
SLC6A2,NRPPHRt4(2)r,G1
SLC6A3,DOPAt4(2)r,G1
SLC6A3,NRPPHRt4(2)r,G1
SLC6A4,SRTNt6(2)r,G1
SLC6A5,GLYt7(311)r,G1
SLC6A6,TAURt4(2)r,G1
SLC6A6,TAURtcx,G1
SLC6A7,PROt4(2)r,G1
SLC6A8,CREATt4(2)r,G1
SLC7A1,ALAt4,G1
SLC7A1,ARGtiDF,G1
SLC7A1,HOMt4,G1
SLC7A1,LEUt4,G1
SLC7A1,LYStiDF,G1
SLC7A1,ORNtiDF,G1
SLC7A1,PHEt4,G1
SLC7A10,ALADGLNexR,G1
SLC7A10,ALADGLYexR,G1
SLC7A10,ALAGLNexR,G1
SLC7A10,ALAGLYexR,G1
SLC7A10,CYSGLUexR,G1
SLC7A10,CYSGLYexR,G1
SLC7A10,SERDGLNexR,G1
SLC7A10,SERDGLYexR,G1
SLC7A10,SERGLNexR,G1
SLC7A10,SERGLYexR,G1
SLC7A10,THRGLNexR,G1
SLC7A10,THRGLYexR,G1
SLC7A11,CYSTGLUex,G1
SLC7A2,ALAt4,G1
SLC7A2,ARGtiDF,G1
SLC7A2,HOMt4,G1
SLC7A2,LEUt4,G1
SLC7A2,LYStiDF,G1
SLC7A2,ORNtiDF,G1
SLC7A2,PHEt4,G1
SLC7A3,ALAt4,G1
SLC7A3,ARGtiDF,G1
SLC7A3,HOMt4,G1
SLC7A3,LEUt4,G1
SLC7A3,LYStiDF,G1
SLC7A3,ORNtiDF,G1
SLC7A3,PHEt4,G1
SLC7A5,METLEUex,G1
SLC7A6,ARGLYSex,G1
SLC7A7,SERLYSNaex,G1
SLC7A9,AMY1e,G1
SLC7A9,AMY2e,G1
SLC7A9,CYSTSERex,G1
SLC8A1,CAt7r,G1
SLC8A2,CAt7r,G1
SLC9A2,NAt3_1,G1
SLC9A2,NAt5,G1
SLC9A3,NAt3_1,G1
SLC9A3,NAt5,G1
SLC9A4,NAt3_1,G1
SLC9A5,NAt3_1,G1
SLC9A7,Kt3g,G1
SLC9A7,NAt3_1g,G1
SLC9A8,Kt3g,G1
SLC9A8,NAt3_1g,G1
SLCO1A2,CHOLATEt,G1
SLCO1A2,DHEASt,G1
SLCO1A2,ESTRADIOLGLCt,G1
SLCO1A2,ESTRONESt,G1
SLCO1A2,GCHOLAt,G1
SLCO1A2,PROSTGE2t,G1
SLCO1A2,TCHOLAt,G1
SLCO1A2,THYOXt,G1
SLCO1A2,TRIODTHYt,G1
SLCO1B1,BILDGLCURt,G1
SLCO1B1,BILGLCURt,G1
SLCO1B1,BILIRUBt2,G1
SLCO1B1,CHOLATEt,G1
SLCO1B1,DHEASt,G1
SLCO1B1,ESTRADIOLGLCt,G1
SLCO1B1,ESTRONESt,G1
SLCO1B1,GCHOLAt,G1
SLCO1B1,LEUKTRC4t,G1
SLCO1B1,TCHOLAt,G1
SLCO1B1,THYOXt,G1
SLCO1B1,TRIODTHYt,G1
SLCO1B3,BILGLCURt,G1
SLCO1B3,DHEASt,G1
SLCO1B3,ESTRADIOLGLCt,G1
SLCO1B3,ESTRONESt,G1
SLCO1B3,GCHOLAt,G1
SLCO1B3,LEUKTRC4t,G1
SLCO1B3,TCHOLAt,G1
SLCO1B3,TRIODTHYt,G1
SLCO1C1,ESTRADIOLGLCt,G1
SLCO1C1,ESTRONESt,G1
SLCO1C1,THYOXt,G1
SLCO1C1,TRIODTHYt,G1
SLCO2A1,PROSTGD2t,G1
SLCO2A1,PROSTGE1t,G1
SLCO2A1,PROSTGE2t,G1
SLCO2B1,DHEASt,G1
SLCO2B1,ESTRONESt,G1
SLCO3A1,ESTRONESt,G1
SLCO3A1,PROSTGE2t,G1
SLCO4A1,ESTRADIOLGLCt,G1
SLCO4A1,ESTRONESt,G1
SLCO4A1,PROSTGE2t,G1
SLCO4A1,TCHOLAt,G1
SLCO4A1,THYOXt,G1
SLCO4A1,TRIODTHYt,G1
SMS,SPRMS,G1
SOAT1,SOAT11,G1
SOAT1,SOAT11r,G1
SOAT1,SOAT12,G1
SOAT1,SOAT12r,G1
SOD1,SPODM,G1
SOD1,SPODMn,G1
SOD1,SPODMx,G1
SOD2,SPODMm,G1
SOD3,SPODMe,G1
SORD,SBTD_D2,G1
SPCS1,PLYSPSer,G1
SPCS2,PLYSPSer,G1
SPCS3,PLYSPSer,G1
SPHK2,SLCBK1,G1
SPHK2,SPHK21c,G1
SPR,SPR,G1
SPR,SPRn,G1
SPTLC1,SERPT,G1
SPTLC2,SERPT,G1
SQLE,SQLEr,G1
SRD5A1,SR5AR2r,G1
SRD5A1,SR5ARr,G1
SRD5A2,SR5AR2r,G1
SRD5A2,SR5ARr,G1
SRM,SPMS,G1
ST3GAL2,S23T2g,G1
ST3GAL2,S23T4g,G1
ST3GAL2,SIAT4Bg,G1
ST3GAL2,ST3GAL21g,G1
ST3GAL2,ST3GAL22g,G1
ST3GAL2,ST3GAL23g,G1
ST3GAL4,S23T2g,G1
ST3GAL4,S23T4g,G1
ST3GAL5,SIAT9g,G1
ST3GAL6,ST3GAL61g,G1
ST3GAL6,ST3GAL62g,G1
ST6GALNAC1,NS26T2g,G1
