genes,reaction,Phase
SLC17A5,GLCURtly,G2
SLC17A5,IDOURtly,G2
SLC17A6,GLUVESSEC,G2
SLC17A7,GLUVESSEC,G2
SLC18A1,5HTRPVESSEC,G2
SLC18A1,ADRNLPVESSEC,G2
SLC18A1,DOPAVESSEC,G2
SLC18A1,HISTAVESSEC,G2
SLC18A1,NRPPHRVESSEC,G2
SLC18A2,5HTRPVESSEC,G2
SLC18A2,ADRNLPVESSEC,G2
SLC18A2,DOPAVESSEC,G2
SLC18A2,HISTAVESSEC,G2
SLC18A2,NRPPHRVESSEC,G2
SLC18A3,ACHVESSEC,G2
SLC19A2,THMt3,G2
SLC19A3,BTNt4i,G2
SLC19A3,THMt3,G2
SLC1A1,ASPDt6,G2
SLC1A1,ASPt6,G2
SLC1A1,GLUt6,G2
SLC1A2,ASPDt6,G2
SLC1A2,ASPt6,G2
SLC1A2,GLUt6,G2
SLC1A3,ASPDt6,G2
SLC1A3,ASPt6,G2
SLC1A3,GLUt6,G2
SLC1A4,ALACYSNaEx,G2
SLC1A4,ALASERNaEx,G2
SLC1A4,ALATHRNaEx,G2
SLC1A4,CYSALANaEx,G2
SLC1A4,CYSSERNaEx,G2
SLC1A4,CYSTHRNaEx,G2
SLC1A4,SERALANaEx,G2
SLC1A4,SERCYSNaEx,G2
SLC1A4,SERTHRNaEx,G2
SLC1A4,THRALANaEx,G2
SLC1A4,THRCYSNaEx,G2
SLC1A4,THRSERNaEx,G2
SLC1A5,ALAASNNaEx,G2
SLC1A5,ALACYSNaEx,G2
SLC1A5,ALAGLNNaEx,G2
SLC1A5,ALASERNaEx,G2
SLC1A5,ALATHRNaEx,G2
SLC1A5,ASNALANaEx,G2
SLC1A5,ASNCYSNaEx,G2
SLC1A5,ASNGLNNaEx,G2
SLC1A5,ASNSERNaEx,G2
SLC1A5,ASNTHRNaEx,G2
SLC1A5,CYSALANaEx,G2
SLC1A5,CYSASNNaEx,G2
SLC1A5,CYSGLNNaEx,G2
SLC1A5,CYSSERNaEx,G2
SLC1A5,CYSTHRNaEx,G2
SLC1A5,GLNALANaEx,G2
SLC1A5,GLNASNNaEx,G2
SLC1A5,GLNCYSNaEx,G2
SLC1A5,GLNSERNaEx,G2
SLC1A5,GLNTHRNaEx,G2
SLC1A5,SERALANaEx,G2
SLC1A5,SERASNNaEx,G2
SLC1A5,SERCYSNaEx,G2
SLC1A5,SERGLNNaEx,G2
SLC1A5,SERTHRNaEx,G2
SLC1A5,THRALANaEx,G2
SLC1A5,THRASNNaEx,G2
SLC1A5,THRCYSNaEx,G2
SLC1A5,THRGLNNaEx,G2
SLC1A5,THRSERNaEx,G2
SLC1A6,ASPDt6,G2
SLC1A6,ASPt6,G2
SLC1A6,GLUt6,G2
SLC1A7,ASPDt6,G2
SLC1A7,ASPt6,G2
SLC1A7,GLUt6,G2
SLC20A1,PIt8,G2
SLC20A2,PIt8,G2
SLC22A1,PROSTGE2t2,G2
SLC22A1,PROSTGF2t,G2
SLC22A1,SRTNtu,G2
SLC22A3,DOPAtu,G2
SLC22A3,HISTAtu,G2
SLC22A3,NRPPHRtu,G2
SLC22A4,CRNtHa,G2
SLC22A4,CRNtuIR,G2
SLC22A5,CHOLtu,G2
SLC22A5,CRNt,G2
SLC22A5,CRNtuNa,G2
SLC22A5,LYSt4,G2
SLC22A5,METt4,G2
SLC24A1,NCKt,G2
SLC24A1,NCNt,G2
SLC24A2,NCKt,G2
SLC24A2,NCNt,G2
SLC24A3,NCKt,G2
SLC25A1,CITtam,G2
SLC25A1,CITtbm,G2
SLC25A10,FUMSO3tm,G2
SLC25A10,FUMSO4tm,G2
SLC25A10,FUMTSULtm,G2
SLC25A10,FUMtm,G2
SLC25A10,MALSO3tm,G2
SLC25A10,MALSO4tm,G2
SLC25A10,MALTSULtm,G2
SLC25A10,MALtm,G2
SLC25A10,SUCCt2m,G2
SLC25A11,AKGMALtm,G2
SLC25A12,3SALAASPm,G2
SLC25A12,ASPGLUm,G2
SLC25A12,GLUt2m,G2
SLC25A13,3SALAASPm,G2
SLC25A13,ASPGLUm,G2
SLC25A13,GLUt2m,G2
SLC25A15,ARGtm,G2
SLC25A15,CITRtm,G2
SLC25A15,LYStm,G2
SLC25A15,ORNt3m,G2
SLC25A15,ORNt4m,G2
SLC25A16,COAtm,G2
SLC25A18,GLUt2m,G2
SLC25A2,ARGtm,G2
SLC25A2,CITRtm,G2
SLC25A2,LYStm,G2
SLC25A2,ORNt3m,G2
SLC25A2,ORNt4m,G2
SLC25A20,ACRNtm,G2
SLC25A20,ADRNCRNt,G2
SLC25A20,ARACHCRNt,G2
SLC25A20,C160CRNt,G2
SLC25A20,C161CRN2t,G2
SLC25A20,C161CRNt,G2
SLC25A20,C180CRNt,G2
SLC25A20,C181CRNt,G2
SLC25A20,CLPNDCRNt,G2
SLC25A20,CRNtim,G2
SLC25A20,DCSPTN1CRNt,G2
SLC25A20,DLNLCGCRNt,G2
SLC25A20,EICOSTETCRNt,G2
SLC25A20,ELAIDCRNt,G2
SLC25A20,HEXCCRNt,G2
SLC25A20,HPDCACRNt,G2
SLC25A20,LGNCCRNt,G2
SLC25A20,LNELDCCRNt,G2
SLC25A20,LNLCCRNt,G2
SLC25A20,LNLNCACRNt,G2
SLC25A20,LNLNCGCRNt,G2
SLC25A20,NRVNCCRNt,G2
SLC25A20,PTDCACRNt,G2
SLC25A20,RTOTAL2CRNt,G2
SLC25A20,RTOTAL3CRNt,G2
SLC25A20,RTOTALCRNt,G2
SLC25A20,STRDNCCRNt,G2
SLC25A20,TETPENT3CRNt,G2
SLC25A20,TETPENT6CRNt,G2
SLC25A20,TETTET6CRNt,G2
SLC25A20,TMNDNCCRNt,G2
SLC25A20,TTDCRNt,G2
SLC25A20,VACCCRNt,G2
SLC25A21,2AMADPTm,G2
SLC25A21,2OXOADPTm,G2
SLC25A22,GLUt2m,G2
SLC25A27,Htm,G2
SLC25A4,ATPtm,G2
SLC25A5,ATPtm,G2
SLC25A6,ATPtm,G2
SLC26A11,SO4HCOtex,G2
SLC26A2,CLHCOtex,G2
SLC26A2,OXAHCOtex,G2
SLC26A2,SO4HCOtex,G2
SLC26A3,CLHCOtex,G2
SLC26A3,OXAHCOtex,G2
SLC26A3,SO4HCOtex,G2
SLC26A4,CLFORtex,G2
SLC26A4,CLHCOtex,G2
SLC26A4,CLI2tex,G2
SLC27A2,FACOAL191,G2
SLC27A2,FACOAL206,G2
SLC27A2,FATP6t,G2
SLC27A2,FATP7t,G2
SLC27A2,FATP8t,G2
SLC27A2,FATP9t,G2
SLC27A2,VLCS2p,G2
SLC27A2,VLCS2r,G2
SLC27A2,VLCSp,G2
SLC27A2,VLCSr,G2
SLC27A3,FATP1t,G2
SLC27A4,FATP1t,G2
SLC27A5,FATP4t,G2
SLC27A5,FATP5t,G2
SLC27A5,FATP6t,G2
SLC27A5,FATP7t,G2
SLC27A5,FATP8t,G2
SLC27A5,FATP9t,G2
SLC28A2,ADNt4,G2
SLC28A2,GSNt4,G2
SLC28A2,INSt4,G2
SLC28A2,URIt4,G2
SLC28A3,ADNt4,G2
SLC28A3,ADNt5,G2
SLC28A3,CYTDt4,G2
SLC28A3,CYTDt5,G2
SLC28A3,GSNt4,G2
SLC28A3,GSNt5,G2
SLC28A3,INSt4,G2
SLC28A3,INSt5,G2
SLC28A3,THMDt4,G2
SLC28A3,THMDt5,G2
SLC28A3,URIt4,G2
SLC28A3,URIt5,G2
SLC29A1,ADNt,G2
SLC29A1,ADNtm,G2
SLC29A1,CYTDt,G2
SLC29A1,CYTDtm,G2
SLC29A1,GSNt,G2
SLC29A1,GSNtm,G2
SLC29A1,INSt,G2
SLC29A1,INStm,G2
SLC29A1,THYMDt1,G2
SLC29A1,THYMDtm,G2
SLC29A1,URIt,G2
SLC29A1,Uritm,G2
SLC29A2,ADEt,G2
SLC29A2,ADNt,G2
SLC29A2,CSNt,G2
SLC29A2,CYTDt,G2
SLC29A2,GSNt,G2
SLC29A2,GUAt,G2
SLC29A2,HYXNt,G2
SLC29A2,INSt,G2
SLC29A2,THYMDt1,G2
SLC29A2,THYMt,G2
SLC29A2,URAt,G2
SLC29A2,URIt,G2
SLC29A3,ADEtl,G2
SLC29A3,ADNtl,G2
SLC29A3,CYTDtl,G2
SLC29A3,GSNtl,G2
SLC29A3,HXANtl,G2
SLC29A3,INStl,G2
SLC29A3,THYMDtl,G2
SLC29A3,Uritl,G2
SLC2A1,DHAAt1r,G2
SLC2A1,GALt1r,G2
SLC2A1,GAMt1r,G2
SLC2A1,GLCt1r,G2
SLC2A1,GLCtg,G2
SLC2A1,MANt1r,G2
SLC2A10,GALt1r,G2
SLC2A10,GLCt1r,G2
SLC2A11,FRUt1r,G2
SLC2A11,GLCt1r,G2
SLC2A12,GLCt1r,G2
SLC2A13,INSTt2r,G2
SLC2A14,GLCt1r,G2
SLC2A2,FRUt1r,G2
SLC2A2,GALt1r,G2
SLC2A2,GAMt1r,G2
SLC2A2,GLCt1r,G2
SLC2A2,MANt1r,G2
SLC2A3,DHAAt1r,G2
SLC2A3,GALt1r,G2
SLC2A3,GLCt1r,G2
SLC2A3,MALTt1r,G2
SLC2A3,MANt1r,G2
SLC2A3,XYLt,G2
SLC2A4,DHAAt1r,G2
SLC2A4,GAMt1r,G2
SLC2A4,GLCt1r,G2
SLC2A5,FRUt1r,G2
SLC2A6,GLCt1r,G2
SLC2A8,FRUt1r,G2
SLC2A8,GALt1r,G2
SLC2A8,GLCt1r,G2
SLC32A1,BALAVECSEC,G2
SLC32A1,GABAVESSEC,G2
SLC32A1,GLYVESSEC,G2
SLC33A1,ACCOAgt,G2
SLC33A1,ACCOAtr,G2
SLC33A1,GAO1,G2
SLC33A1,GAO1g,G2
SLC33A1,GAO2,G2
SLC33A1,GAO2g,G2
SLC34A1,PIt7,G2
SLC34A2,PIt7,G2
SLC34A3,PIt9,G2
SLC35A1,CMPACNAtg,G2
SLC35A2,UDPGALtg,G2
SLC35A2,UGALNACtg,G2
SLC35A3,UDPGLCtg,G2
SLC35B2,PAPStg,G2
SLC35B4,UDPGLCtg,G2
SLC35B4,UDPXYLtg,G2
SLC35C1,GDPFUCtg,G2
SLC35D1,UDPGLCAter,G2
SLC35D1,UGALNACter,G2
SLC36A1,ABUTt2r,G2
SLC36A1,ABUTt2rL,G2
SLC36A1,ALAt2r,G2
SLC36A1,ALAt2rL,G2
SLC36A1,DALAt2r,G2
SLC36A1,DALAt2rL,G2
SLC36A1,GLYt2r,G2
SLC36A1,GLYt2rL,G2
SLC36A1,PRODt2r,G2
SLC36A1,PRODt2rL,G2
SLC36A1,PROt2r,G2
SLC36A1,PROt2rL,G2
SLC37A4,G6Pter,G2
SLC38A2,ALAt4,G2
SLC38A2,ASNt4,G2
SLC38A2,GLNt4,G2
SLC38A2,GLYt4,G2
SLC38A2,HISt4,G2
SLC38A2,METt4,G2
SLC38A2,PHEt4,G2
SLC38A2,PROt4,G2
SLC38A2,SERt4,G2
SLC38A2,THRt4,G2
SLC38A3,ALAtN1,G2
SLC38A3,ASNtN1,G2
SLC38A3,GLNtN1,G2
SLC38A3,HIStN1,G2
SLC38A4,ALAt4,G2
SLC38A4,ARGtiDF,G2
SLC38A4,ASNt4,G2
SLC38A4,GLNt4,G2
SLC38A4,GLYt4,G2
SLC38A4,HIStiDF,G2
SLC38A4,LEUt4,G2
SLC38A4,LYStiDF,G2
SLC38A4,PHEt4,G2
SLC38A4,PROt4,G2
SLC38A4,SERt4,G2
SLC38A5,ALAtN1,G2
SLC38A5,ASNtN1,G2
SLC38A5,GLNtN1,G2
SLC38A5,SERtN1,G2
SLC3A1,AMY1e,G2
SLC3A1,AMY2e,G2
SLC3A1,CYSTSERex,G2
SLC3A1,SERLYSNaex,G2
SLC3A2,ALADGLNexR,G2
SLC3A2,ALADGLYexR,G2
SLC3A2,ALAGLNexR,G2
SLC3A2,ALAGLYexR,G2
SLC3A2,AMY1e,G2
SLC3A2,AMY2e,G2
SLC3A2,ARGLYSex,G2
SLC3A2,CYSGLUexR,G2
SLC3A2,CYSGLYex,G2
SLC3A2,CYSGLYexR,G2
SLC3A2,CYSTGLUex,G2
SLC3A2,LEUt4,G2
SLC3A2,METLEUex,G2
SLC3A2,SERDGLNexR,G2
SLC3A2,SERDGLYexR,G2
SLC3A2,SERGLNexR,G2
SLC3A2,SERGLYexR,G2
SLC3A2,THRGLNexR,G2
SLC3A2,THRGLYexR,G2
SLC43A1,LEUtec,G2
SLC43A1,METtec,G2
SLC43A1,VALtec,G2
SLC43A2,CYStec,G2
SLC43A2,ILEtec,G2
SLC43A2,LEUtec,G2
SLC43A2,METtec,G2
SLC43A2,PHEtec,G2
SLC43A2,VALtec,G2
SLC46A1,PHEMEt,G2
SLC4A1,HCO3_CLt,G2
SLC4A10,NAHCO3_HCLt,G2
SLC4A2,HCO3_CLt,G2
SLC4A4,2HCO3_NAt,G2
SLC4A4,3HCO3_NAt,G2
SLC4A8,NAHCO3_HCLt,G2
SLC4A9,HCO3_CLt,G2
SLC5A1,GALt2_2,G2
SLC5A1,GALt4_2,G2
SLC5A1,GLCt2_2,G2
SLC5A1,GLCt4_2,G2
SLC5A1,H2Ot,G2
SLC5A1,NAt,G2
SLC5A1,UREAt,G2
SLC5A1,UREAt5,G2
SLC5A10,GLCt4,G2
SLC5A11,INSTt4_2,G2
SLC5A12,GLCt4,G2
SLC5A2,GLCt2r,G2
SLC5A2,GLCt4,G2
SLC5A3,GLCt4,G2
SLC5A3,INSTt4,G2
SLC5A3,NAt,G2
SLC5A5,NAIt,G2
SLC5A5,NAt,G2
SLC5A5,UREAt,G2
SLC5A6,BTNt3i,G2
SLC5A6,LIPOti,G2
SLC5A6,PNTOt5,G2
SLC5A7,CHOLt4,G2
SLC5A8,It,G2
SLC5A9,FRUt4,G2
SLC5A9,GALt4,G2
SLC5A9,GLCt4,G2
SLC5A9,MANt4,G2
SLC6A1,ABUTt4(2)r,G2
SLC6A11,ABUTt4(2)r,G2
SLC6A12,ABUTt4(2)r,G2
SLC6A12,GLYBt4(2)r,G2
SLC6A13,ABUTt4(2)r,G2
SLC6A14,ALAt4,G2
SLC6A14,ARGt4,G2
SLC6A14,ASNt4,G2
SLC6A14,CYSt4,G2
SLC6A14,GLNt4,G2
SLC6A14,GLYt4,G2
SLC6A14,HISt4,G2
SLC6A14,ILEt4,G2
SLC6A14,LEUt4,G2
SLC6A14,LYSt4,G2
SLC6A14,METt4,G2
SLC6A14,PHEt4,G2
SLC6A14,SERt4,G2
SLC6A14,THRt4,G2
SLC6A14,TRPt4,G2
SLC6A14,TYRt4,G2
SLC6A14,VALt4,G2
SLC6A2,DOPAt4(2)r,G2
SLC6A2,NRPPHRt4(2)r,G2
SLC6A3,DOPAt4(2)r,G2
SLC6A3,NRPPHRt4(2)r,G2
SLC6A4,SRTNt6(2)r,G2
SLC6A5,GLYt7(311)r,G2
SLC6A6,TAURt4(2)r,G2
SLC6A6,TAURtcx,G2
SLC6A7,PROt4(2)r,G2
SLC6A8,CREATt4(2)r,G2
SLC7A1,ALAt4,G2
SLC7A1,ARGtiDF,G2
SLC7A1,HOMt4,G2
SLC7A1,LEUt4,G2
SLC7A1,LYStiDF,G2
SLC7A1,ORNtiDF,G2
SLC7A1,PHEt4,G2
SLC7A10,ALADGLNexR,G2
SLC7A10,ALADGLYexR,G2
SLC7A10,ALAGLNexR,G2
SLC7A10,ALAGLYexR,G2
SLC7A10,CYSGLUexR,G2
SLC7A10,CYSGLYexR,G2
SLC7A10,SERDGLNexR,G2
SLC7A10,SERDGLYexR,G2
SLC7A10,SERGLNexR,G2
SLC7A10,SERGLYexR,G2
SLC7A10,THRGLNexR,G2
SLC7A10,THRGLYexR,G2
SLC7A11,CYSTGLUex,G2
SLC7A2,ALAt4,G2
SLC7A2,ARGtiDF,G2
SLC7A2,HOMt4,G2
SLC7A2,LEUt4,G2
SLC7A2,LYStiDF,G2
SLC7A2,ORNtiDF,G2
SLC7A2,PHEt4,G2
SLC7A3,ALAt4,G2
SLC7A3,ARGtiDF,G2
SLC7A3,HOMt4,G2
SLC7A3,LEUt4,G2
SLC7A3,LYStiDF,G2
SLC7A3,ORNtiDF,G2
SLC7A3,PHEt4,G2
SLC7A5,METLEUex,G2
SLC7A7,SERLYSNaex,G2
SLC7A9,AMY1e,G2
SLC7A9,AMY2e,G2
SLC7A9,CYSTSERex,G2
SLC8A1,CAt7r,G2
SLC8A2,CAt7r,G2
SLC9A2,NAt3_1,G2
SLC9A2,NAt5,G2
SLC9A3,NAt3_1,G2
SLC9A3,NAt5,G2
SLC9A4,NAt3_1,G2
SLC9A5,NAt3_1,G2
SLC9A7,Kt3g,G2
SLC9A7,NAt3_1g,G2
SLC9A8,Kt3g,G2
SLC9A8,NAt3_1g,G2
SLCO1A2,CHOLATEt,G2
SLCO1A2,DHEASt,G2
SLCO1A2,ESTRADIOLGLCt,G2
SLCO1A2,ESTRONESt,G2
SLCO1A2,GCHOLAt,G2
SLCO1A2,PROSTGE2t,G2
SLCO1A2,TCHOLAt,G2
SLCO1A2,THYOXt,G2
SLCO1A2,TRIODTHYt,G2
SLCO1B1,BILDGLCURt,G2
SLCO1B1,BILGLCURt,G2
SLCO1B1,BILIRUBt2,G2
SLCO1B1,CHOLATEt,G2
SLCO1B1,DHEASt,G2
SLCO1B1,ESTRADIOLGLCt,G2
SLCO1B1,ESTRONESt,G2
SLCO1B1,GCHOLAt,G2
SLCO1B1,LEUKTRC4t,G2
SLCO1B1,TCHOLAt,G2
SLCO1B1,THYOXt,G2
SLCO1B1,TRIODTHYt,G2
SLCO1B3,BILGLCURt,G2
SLCO1B3,DHEASt,G2
SLCO1B3,ESTRADIOLGLCt,G2
SLCO1B3,ESTRONESt,G2
SLCO1B3,GCHOLAt,G2
SLCO1B3,LEUKTRC4t,G2
SLCO1B3,TCHOLAt,G2
SLCO1B3,TRIODTHYt,G2
SLCO1C1,ESTRADIOLGLCt,G2
SLCO1C1,ESTRONESt,G2
SLCO1C1,THYOXt,G2
SLCO1C1,TRIODTHYt,G2
SLCO2A1,PROSTGD2t,G2
SLCO2A1,PROSTGE1t,G2
SLCO2A1,PROSTGE2t,G2
SLCO2B1,DHEASt,G2
SLCO2B1,ESTRONESt,G2
SLCO3A1,ESTRONESt,G2
SLCO3A1,PROSTGE2t,G2
SLCO4A1,ESTRADIOLGLCt,G2
SLCO4A1,ESTRONESt,G2
SLCO4A1,PROSTGE2t,G2
SLCO4A1,TCHOLAt,G2
SLCO4A1,THYOXt,G2
SLCO4A1,TRIODTHYt,G2
SMS,SPRMS,G2
SOAT1,SOAT11,G2
SOAT1,SOAT11r,G2
SOAT1,SOAT12,G2
SOAT1,SOAT12r,G2
SOD1,SPODM,G2
SOD1,SPODMn,G2
SOD1,SPODMx,G2
SOD2,SPODMm,G2
SOD3,SPODMe,G2
SORD,SBTD_D2,G2
SPCS1,PLYSPSer,G2
SPCS2,PLYSPSer,G2
SPCS3,PLYSPSer,G2
SPHK2,SLCBK1,G2
SPHK2,SPHK21c,G2
SPR,SPR,G2
SPR,SPRn,G2
SPTLC2,SERPT,G2
SQLE,SQLEr,G2
SRD5A1,SR5AR2r,G2
SRD5A1,SR5ARr,G2
SRD5A2,SR5AR2r,G2
SRD5A2,SR5ARr,G2
SRM,SPMS,G2
ST3GAL2,S23T2g,G2
ST3GAL2,S23T4g,G2
ST3GAL2,SIAT4Bg,G2
ST3GAL2,ST3GAL21g,G2
ST3GAL2,ST3GAL22g,G2
ST3GAL2,ST3GAL23g,G2
ST3GAL4,S23T2g,G2
ST3GAL4,S23T4g,G2
ST3GAL5,SIAT9g,G2
ST3GAL6,ST3GAL61g,G2
ST3GAL6,ST3GAL62g,G2
ST6GALNAC1,NS26T2g,G2
ST6GALNAC1,NS26Tg,G2
ST6GALNAC2,ST6GALNAC21,G2
ST6GALNAC2,ST6GALNAC22,G2
ST6GALNAC2,ST6GALNAC23,G2
ST6GALNAC2,ST6GALNAC24,G2
ST6GALNAC2,ST6GALNAC25,G2
ST6GALNAC2,ST6GALNAC26,G2
ST6GALNAC2,ST6GALNAC27,G2
ST6GALNAC2,ST6GALNAC28,G2
ST6GALNAC5,ST6GALNAC31,G2
ST6GALNAC6,ST6GALNAC31,G2
ST6GALNAC6,ST6GALNAC61,G2
ST6GALNAC6,ST6GALNAC62,G2
ST8SIA1,ST8SIA11,G2
ST8SIA1,ST8SIA12,G2
ST8SIA5,ST8SIA51g,G2
ST8SIA5,ST8SIA52g,G2
ST8SIA5,ST8SIA53g,G2
ST8SIA5,ST8SIA54g,G2
ST8SIA5,ST8SIA55g,G2
ST8SIA5,ST8SIA56g,G2
STARD3,CHSTEROLt1,G2
STS,STS1,G2
STS,STS1r,G2
STS,STS2,G2
STS,STS2r,G2
STS,STS3,G2
STS,STS3r,G2
STS,STS4,G2
STS,STS4r,G2
SUCLA2,ITCOALm,G2
SUCLA2,MECOALm,G2
SUCLA2,SUCOASm,G2
SUCLG1,ITCOAL1m,G2
SUCLG1,ITCOALm,G2
SUCLG1,MECOALm,G2
SUCLG1,MECOAS1m,G2
SUCLG1,SUCOAS1m,G2
SUCLG1,SUCOASm,G2
SUCLG2,ITCOAL1m,G2
SUCLG2,MECOAS1m,G2
SUCLG2,SUCOAS1m,G2
SULT1E1,DHEASULT,G2
SULT1E1,ESTSULT,G2
SULT2A1,5ADTSTSTERONESULT,G2
SULT2A1,DHEASULT,G2
SULT2A1,PRGNLONESULT,G2
SULT2A1,TSTSTERONESULT,G2
SUOX,SULFOX,G2
SUV39H1,LYSMTF1n,G2
SUV39H1,LYSMTF2n,G2
SUV39H1,LYSMTF3n,G2
SUV39H2,LYSMTF1n,G2
SUV39H2,LYSMTF2n,G2
SUV39H2,LYSMTF3n,G2
SYNJ2,PI345P5P,G2
SYNJ2,PI45P5P,G2
TAT,PHETA1m,G2
TAT,TYRTAm,G2
TBXAS1,TXASr,G2
TDO2,TRPO2,G2
TGDS,TDPGDH,G2
THNSL1,THRS,G2
THTPA,THMTP,G2
TK1,DURIK1,G2
TK1,TMDK1,G2
TK2,DURIK1,G2
TK2,DURIK1m,G2
TK2,TMDK1,G2
TK2,TMDK1m,G2
TKT,TKT1,G2
TKT,TKT2,G2
TKTL1,TKT1,G2
TKTL1,TKT2,G2
TKTL2,TKT1,G2
TKTL2,TKT2,G2
TM7SF2,C14STRr,G2
TMEM54,PYK,G2
TMLHE,TMLYSOX,G2
TPH1,TRPHYDRO2,G2
TPH2,TRPHYDRO2,G2
TPI1,TPI,G2
TPK1,TMDPK,G2
TREH,TREHe,G2
TST,CYANSTm,G2
TSTA3,GFUCS,G2
TXNRD3,TRDRm,G2
TYMP,TMDPP,G2
TYMS,TMDS,G2
TYR,DOPACHRMISO,G2
TYR,T4HCINNOX,G2
TYR,TYRDOPO,G2
TYR,TYRDOPO3,G2
TYRP1,TYRASE,G2
UAP1,UAGDP,G2
UAP1L1,UAGDP,G2
UCK1,CYTDK1,G2
UCK1,URIK1,G2
UCK2,CYTDK1,G2
UCK2,URIK1,G2
UCP1,Htm,G2
UCP2,Htm,G2
UEVLD,2HBO,G2
UEVLD,GLXO1,G2
UEVLD,LDH_L,G2
UEVLD,MCLOR,G2
UGCG,UGCG,G2
UGDH,UDPGD,G2
UGP1,GALU,G2
UGT1A10,UGT1A1r,G2
UGT1A10,UGT1A2r,G2
UGT1A10,UGT1A3r,G2
UGT1A10,UGT1A4r,G2
UGT1A10,UGT1A5r,G2
UGT1A10,UGT1A5r2,G2
UGT1A10,UGT1A6r,G2
UGT1A10,UGT1A7r,G2
UGT1A10,UGT1A8r,G2
UGT1A8,UGT1A10r,G2
UGT1A8,UGT1A1r,G2
UGT1A8,UGT1A2r,G2
UGT1A8,UGT1A3r,G2
UGT1A8,UGT1A4r,G2
UGT1A8,UGT1A5r,G2
UGT1A8,UGT1A5r2,G2
UGT1A8,UGT1A6r,G2
UGT1A8,UGT1A7r,G2
UGT1A8,UGT1A8r,G2
UGT2B17,UGT1A3r,G2
UGT2B28,UGT1A3r,G2
UGT2B28,UGT1A4r,G2
UGT2B28,UGT1A8r,G2
UGT2B28,UGT1A9r,G2
UGT2B4,UGT1A8r,G2
UGT2B7,UGT1A3r,G2
UMPS,OMPDC,G2
UMPS,ORPT,G2
UPB1,BUP2,G2
UPB1,UPPN,G2
UPP2,DURIPP,G2
UPP2,PYNP2r,G2
UQCRB,CYOR_u10m,G2
UQCRC1,CYOR_u10m,G2
UQCRC2,CYOR_u10m,G2
UQCRFS1,CYOR_u10m,G2
UQCRH,CYOR_u10m,G2
UQCRQ,CYOR_u10m,G2
UROC1,URCN,G2
UROD,UPPDC1,G2
UROS,UPP3S,G2
UST,S2T1g,G2
UST,S2T2g,G2
UST,S2T3g,G2
UXS1,UDPGLDCg,G2
VNN1,PNTEH,G2
XDH,XANDp,G2
XDH,XAO2x,G2
XDH,XAOx,G2
XYLB,XYLK,G2
XYLT1,XYLTer,G2
XYLT2,XYLTer,G2
